Year,quarter,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,Total_Bene_TH_Elig,Total_PartB_Enrl,Total_Bene_Telehealth,Pct_Telehealth
2021,Overall,Kansas,All,All,All,All,65-74,All,178029,182573,32385,0.1819
2021,Overall,Kansas,All,All,All,All,75-84,All,102148,102897,19774,0.1936
2021,Overall,Kansas,All,All,All,All,85 and over,All,48364,46893,10341,0.2138
2021,Overall,Kansas,All,All,All,All,All,All,366576,371213,77263,0.2108
2021,Overall,Kansas,All,All,All,All,All,Rural,174064,176638,35328,0.203
2021,Overall,Kansas,All,All,All,All,All,Unknown,,,,
2021,Overall,Kansas,All,All,All,All,All,Urban,192039,194049,41813,0.2177
2021,Overall,Kansas,All,All,All,Disabled,All,All,36558,37572,14154,0.3872
2021,Overall,Kansas,All,All,All,ESRD,All,All,3171,2747,1304,0.4112
2021,Overall,Kansas,All,All,Female,All,All,All,205243,204162,46519,0.2267
2021,Overall,Kansas,All,All,Male,All,All,All,161333,167051,30744,0.1906
2021,Overall,Kansas,All,American Indian/Alaska Native,All,All,All,All,1680,1695,409,0.2435
2021,Overall,Kansas,All,Asian/Pacific Islander,All,All,All,All,3454,3770,540,0.1563
2021,Overall,Kansas,All,Black/African American,All,All,All,All,10837,11261,2828,0.261
2021,Overall,Kansas,All,Hispanic,All,All,All,All,11074,11955,2178,0.1967
2021,Overall,Kansas,All,Non-Hispanic White,All,All,All,All,331181,333908,69604,0.2102
2021,Overall,Kansas,All,Other/Unknown,All,All,All,All,,,,
2021,Overall,Kansas,Medicare & Medicaid,All,All,All,All,All,45679,43496,17159,0.3756
2021,Overall,Kansas,Medicare Only,All,All,All,All,All,320897,327717,60104,0.1873
2021,Overall,Kentucky,All,All,All,Aged,All,All,387090,390286,106091,0.2741
2021,Overall,Kentucky,All,All,All,All,0-64,All,82435,83325,36463,0.4423
2021,Overall,Kentucky,All,All,All,All,65-74,All,217825,221545,58199,0.2672
2021,Overall,Kentucky,All,All,All,All,75-84,All,121138,121814,34150,0.2819
2021,Overall,Kentucky,All,All,All,All,85 and over,All,50596,49022,14842,0.2933
2021,Overall,Kentucky,All,All,All,All,All,All,471994,475706,143654,0.3044
2021,Overall,Kentucky,All,All,All,All,All,Rural,239186,241021,79125,0.3308
2021,Overall,Kentucky,All,All,All,All,All,Unknown,,,,
2021,Overall,Kentucky,All,All,All,All,All,Urban,230957,232793,63864,0.2765
2021,Overall,Kentucky,All,All,All,Disabled,All,All,80246,81487,35542,0.4429
2021,Overall,Kentucky,All,All,All,ESRD,All,All,4658,3934,2021,0.4339
2021,Overall,Kentucky,All,All,Female,All,All,All,258514,253272,85268,0.3298
2021,Overall,Kentucky,All,All,Male,All,All,All,213480,222434,58386,0.2735
2021,Overall,Kentucky,All,American Indian/Alaska Native,All,All,All,All,167,175,61,0.3653
2021,Overall,Kentucky,All,Asian/Pacific Islander,All,All,All,All,2694,2963,572,0.2123
2021,Overall,Kentucky,All,Black/African American,All,All,All,All,21609,21950,6377,0.2951
2021,Overall,Kentucky,All,Hispanic,All,All,All,All,3380,3563,912,0.2698
2021,Overall,Kentucky,All,Non-Hispanic White,All,All,All,All,435790,438443,133674,0.3067
2021,Overall,Kentucky,All,Other/Unknown,All,All,All,All,,,,
2021,Overall,Kentucky,Medicare & Medicaid,All,All,All,All,All,114110,107596,48311,0.4234
2021,Overall,Kentucky,Medicare Only,All,All,All,All,All,357884,368110,95343,0.2664
2021,Overall,Louisiana,All,All,All,Aged,All,All,342758,342858,72061,0.2102
2021,Overall,Louisiana,All,All,All,All,0-64,All,66927,66553,22172,0.3313
2021,Overall,Louisiana,All,All,All,All,65-74,All,194615,195771,39848,0.2048
2021,Overall,Louisiana,All,All,All,All,75-84,All,107452,107162,23118,0.2151
2021,Overall,Louisiana,All,All,All,All,85 and over,All,44187,42815,10254,0.2321
2021,Overall,Louisiana,All,All,All,All,All,All,413181,412301,95392,0.2309
2021,Overall,Louisiana,All,All,All,All,All,Rural,95908,95534,21158,0.2206
2021,Overall,Louisiana,All,All,All,All,All,Unknown,,,,
2021,Overall,Louisiana,All,All,All,All,All,Urban,314614,314088,73537,0.2337
2021,Overall,Louisiana,All,All,All,Disabled,All,All,62814,63173,20865,0.3322
2021,Overall,Louisiana,All,All,All,ESRD,All,All,7609,6269,2466,0.3241
2021,Overall,Louisiana,All,All,Female,All,All,All,230440,224156,57810,0.2509
2021,Overall,Louisiana,All,All,Male,All,All,All,182741,188144,37582,0.2057
2021,Overall,Louisiana,All,American Indian/Alaska Native,All,All,All,All,390,407,107,0.2744
2021,Overall,Louisiana,All,Asian/Pacific Islander,All,All,All,All,3608,3881,615,0.1705
2021,Overall,Louisiana,All,Black/African American,All,All,All,All,93056,92391,23597,0.2536
2021,Overall,Louisiana,All,Hispanic,All,All,All,All,7907,8241,1885,0.2384
2021,Overall,Louisiana,All,Non-Hispanic White,All,All,All,All,300103,299051,67432,0.2247
2021,Overall,Louisiana,All,Other/Unknown,All,All,All,All,,,,
2021,Overall,Louisiana,Medicare & Medicaid,All,All,All,All,All,110246,102790,33412,0.3031
2021,Overall,Louisiana,Medicare Only,All,All,All,All,All,302935,309511,61980,0.2046
2021,Overall,Maine,All,All,All,Aged,All,All,122116,131168,35689,0.2923
2021,Overall,Maine,All,All,All,All,0-64,All,28790,30300,13780,0.4786
2021,Overall,Maine,All,All,All,All,65-74,All,59100,65053,17262,0.2921
2021,Overall,Maine,All,All,All,All,75-84,All,42007,44987,12606,0.3001
2021,Overall,Maine,All,All,All,All,85 and over,All,21613,21645,6129,0.2836
2021,Overall,Maine,All,All,All,All,All,All,151510,161984,49777,0.3285
2021,Overall,Maine,All,All,All,All,All,Rural,86213,92076,27515,0.3192
2021,Overall,Maine,All,All,All,All,All,Unknown,,,,
2021,Overall,Maine,All,All,All,All,All,Urban,65276,69871,22257,0.341
2021,Overall,Maine,All,All,All,Disabled,All,All,28254,29831,13499,0.4778
2021,Overall,Maine,All,All,All,ESRD,All,All,1140,984,589,0.5167
2021,Overall,Maine,All,All,Female,All,All,All,83313,86040,28897,0.3468
2021,Overall,Maine,All,All,Male,All,All,All,68197,75944,20880,0.3062
2021,Overall,Maine,All,American Indian/Alaska Native,All,All,All,All,560,595,212,0.3786
2021,Overall,Maine,All,Asian/Pacific Islander,All,All,All,All,976,1094,248,0.2541
2021,Overall,Maine,All,Black/African American,All,All,All,All,790,875,271,0.343
2021,Overall,Maine,All,Hispanic,All,All,All,All,948,1050,351,0.3703
2021,Overall,Maine,All,Non-Hispanic White,All,All,All,All,143655,153333,47194,0.3285
2021,Overall,Maine,All,Other/Unknown,All,All,All,All,,,,
2021,Overall,Maine,Medicare & Medicaid,All,All,All,All,All,50171,49198,20860,0.4158
2021,Overall,Maine,Medicare Only,All,All,All,All,All,101339,112786,28917,0.2853
2021,Overall,Maryland,All,All,All,Aged,All,All,641212,660528,258916,0.4038
2021,Overall,Maryland,All,All,All,All,0-64,All,85785,89208,50086,0.5839
2021,Overall,Maryland,All,All,All,All,65-74,All,338488,351691,135654,0.4008
2021,Overall,Maryland,All,All,All,All,75-84,All,216860,223173,89638,0.4133
2021,Overall,Maryland,All,All,All,All,85 and over,All,91229,90439,36517,0.4003
2021,Overall,Maryland,All,All,All,All,All,All,732362,754510,311895,0.4259
2021,Overall,Maryland,All,All,All,All,All,Rural,44213,44641,13976,0.3161
2021,Overall,Maryland,All,All,All,All,All,Unknown,,,,
2021,Overall,Maryland,All,All,All,All,All,Urban,688058,709713,297884,0.4329
2021,Overall,Maryland,All,All,All,Disabled,All,All,81613,85396,47699,0.5845
2021,Overall,Maryland,All,All,All,ESRD,All,All,9537,8586,5280,0.5536
2021,Overall,Maryland,All,All,Female,All,All,All,424837,430533,191627,0.4511
2021,Overall,Maryland,All,All,Male,All,All,All,307525,323978,120268,0.3911
2021,Overall,Maryland,All,American Indian/Alaska Native,All,All,All,All,363,388,181,0.4986
2021,Overall,Maryland,All,Asian/Pacific Islander,All,All,All,All,27323,29696,11969,0.4381
2021,Overall,Maryland,All,Black/African American,All,All,All,All,171446,179621,79094,0.4613
2021,Overall,Maryland,All,Hispanic,All,All,All,All,19725,21330,8283,0.4199
2021,Overall,Maryland,All,Non-Hispanic White,All,All,All,All,488005,496531,201443,0.4128
2021,Overall,Maryland,All,Other/Unknown,All,All,All,All,,,,
2021,Overall,Maryland,Medicare & Medicaid,All,All,All,All,All,132419,132347,68356,0.5162
2021,Overall,Maryland,Medicare Only,All,All,All,All,All,599943,622163,243539,0.4059
2021,Overall,Massachusetts,All,All,All,Aged,All,All,700198,709269,349243,0.4988
2021,Overall,Massachusetts,All,All,All,All,0-64,All,122569,124649,84023,0.6855
2021,Overall,Massachusetts,All,All,All,All,65-74,All,358880,365980,175634,0.4894
2021,Overall,Massachusetts,All,All,All,All,75-84,All,237374,241363,122476,0.516
2021,Overall,Massachusetts,All,All,All,All,85 and over,All,107586,105120,53443,0.4967
2021,Overall,Massachusetts,All,All,All,All,All,All,826409,837111,435576,0.5271
2021,Overall,Massachusetts,All,All,All,All,All,Rural,32797,33558,17657,0.5384
2021,Overall,Massachusetts,All,All,All,All,All,Unknown,,,,
2021,Overall,Massachusetts,All,All,All,All,All,Urban,793333,803148,417790,0.5266
2021,Overall,Massachusetts,All,All,All,Disabled,All,All,120360,122653,82581,0.6861
2021,Overall,Massachusetts,All,All,All,ESRD,All,All,5851,5190,3752,0.6413
2021,Overall,Massachusetts,All,All,Female,All,All,All,467572,467533,255882,0.5473
2021,Overall,Massachusetts,All,All,Male,All,All,All,358837,369579,179694,0.5008
2021,Overall,Massachusetts,All,American Indian/Alaska Native,All,All,All,All,474,499,276,0.5823
2021,Overall,Massachusetts,All,Asian/Pacific Islander,All,All,All,All,16772,18304,7958,0.4745
2021,Overall,Massachusetts,All,Black/African American,All,All,All,All,33225,34378,19206,0.5781
2021,Overall,Massachusetts,All,Hispanic,All,All,All,All,43730,44294,25084,0.5736
2021,Overall,Massachusetts,All,Non-Hispanic White,All,All,All,All,697450,703610,364708,0.5229
2021,Overall,Massachusetts,All,Other/Unknown,All,All,All,All,,,,
2021,Overall,Massachusetts,Medicare & Medicaid,All,All,All,All,All,209360,205573,129256,0.6174
2021,Overall,Massachusetts,Medicare Only,All,All,All,All,All,617049,631538,306320,0.4964
2021,Overall,Michigan,All,All,All,Aged,All,All,719668,735339,232118,0.3225
2021,Overall,Michigan,All,All,All,All,0-64,All,151531,154098,76514,0.5049
2021,Overall,Michigan,All,All,All,All,65-74,All,394243,409048,127063,0.3223
2021,Overall,Michigan,All,All,All,All,75-84,All,224719,227829,74461,0.3314
2021,Overall,Michigan,All,All,All,All,85 and over,All,106294,103284,33274,0.313
2021,Overall,Michigan,All,All,All,All,All,All,876787,894259,311312,0.3551
2021,Overall,Michigan,All,All,All,All,All,Rural,222816,231087,67010,0.3007
2021,Overall,Michigan,All,All,All,All,All,Unknown,,,,
2021,Overall,Michigan,All,All,All,All,All,Urban,653667,662810,244175,0.3735
2021,Overall,Michigan,All,All,All,Disabled,All,All,145507,148928,73512,0.5052
2021,Overall,Michigan,All,All,All,ESRD,All,All,11612,9991,5682,0.4893
2021,Overall,Michigan,All,All,Female,All,All,All,492613,490258,185097,0.3757
2021,Overall,Michigan,All,All,Male,All,All,All,384174,404000,126215,0.3285
2021,Overall,Michigan,All,American Indian/Alaska Native,All,All,All,All,3318,3422,1266,0.3816
2021,Overall,Michigan,All,Asian/Pacific Islander,All,All,All,All,12815,13661,4607,0.3595
2021,Overall,Michigan,All,Black/African American,All,All,All,All,88720,88578,36952,0.4165
2021,Overall,Michigan,All,Hispanic,All,All,All,All,16228,17063,5752,0.3544
2021,Overall,Michigan,All,Non-Hispanic White,All,All,All,All,728833,743821,252766,0.3468
2021,Overall,Michigan,All,Other/Unknown,All,All,All,All,,,,
2021,Overall,Michigan,Medicare & Medicaid,All,All,All,All,All,192776,184208,90535,0.4696
2021,Overall,Michigan,Medicare Only,All,All,All,All,All,684011,710050,220777,0.3228
2021,Overall,Minnesota,All,All,All,Aged,All,All,343270,355784,102541,0.2987
2021,Overall,Minnesota,All,All,All,All,0-64,All,71357,74043,40312,0.5649
2021,Overall,Minnesota,All,All,All,All,65-74,All,178548,189251,53408,0.2991
2021,Overall,Minnesota,All,All,All,All,75-84,All,108132,110968,32730,0.3027
2021,Overall,Minnesota,All,All,All,All,85 and over,All,58726,57458,17636,0.3003
2021,Overall,Minnesota,All,All,All,All,All,All,416763,431720,144086,0.3457
2021,Overall,Minnesota,All,All,All,All,All,Rural,158749,164827,41782,0.2632
2021,Overall,Minnesota,All,All,All,All,All,Unknown,,,,
2021,Overall,Minnesota,All,All,All,All,All,Urban,257591,266418,102158,0.3966
2021,Overall,Minnesota,All,All,All,Disabled,All,All,69129,72022,39033,0.5646
2021,Overall,Minnesota,All,All,All,ESRD,All,All,4364,3914,2512,0.5756
2021,Overall,Minnesota,All,All,Female,All,All,All,230827,231811,83767,0.3629
2021,Overall,Minnesota,All,All,Male,All,All,All,185936,199909,60319,0.3244
2021,Overall,Minnesota,All,American Indian/Alaska Native,All,All,All,All,3983,3994,1722,0.4323
2021,Overall,Minnesota,All,Asian/Pacific Islander,All,All,All,All,6772,7496,2391,0.3531
2021,Overall,Minnesota,All,Black/African American,All,All,All,All,12721,13166,6401,0.5032
2021,Overall,Minnesota,All,Hispanic,All,All,All,All,5464,5948,2031,0.3717
2021,Overall,Minnesota,All,Non-Hispanic White,All,All,All,All,375109,387784,126785,0.338
2021,Overall,Minnesota,All,Other/Unknown,All,All,All,All,,,,
2021,Overall,Minnesota,Medicare & Medicaid,All,All,All,All,All,81068,78535,42757,0.5274
2021,Overall,Minnesota,Medicare Only,All,All,All,All,All,335695,353185,101329,0.3018
2021,Overall,Missing Data,All,All,All,All,All,All,,,,
2021,Overall,Mississippi,All,All,All,Aged,All,All,325934,326157,75216,0.2308
2021,Overall,Mississippi,All,All,All,All,0-64,All,65270,65069,20616,0.3159
2021,Overall,Mississippi,All,All,All,All,65-74,All,181396,182820,39400,0.2172
2021,Overall,Mississippi,All,All,All,All,75-84,All,106778,106320,26256,0.2459
2021,Overall,Mississippi,All,All,All,All,85 and over,All,40835,39553,10573,0.2589
2021,Overall,Mississippi,All,All,All,All,All,All,394279,393761,96845,0.2456
2021,Overall,Mississippi,All,All,All,All,All,Rural,232993,231326,52418,0.225
2021,Overall,Mississippi,All,All,All,All,All,Unknown,,,,
2021,Overall,Mississippi,All,All,All,All,All,Urban,159014,160123,43933,0.2763
2021,Overall,Mississippi,All,All,All,Disabled,All,All,61298,61717,19457,0.3174
2021,Overall,Mississippi,All,All,All,ESRD,All,All,7047,5887,2172,0.3082
2021,Overall,Mississippi,All,All,Female,All,All,All,223812,218903,59460,0.2657
2021,Overall,Mississippi,All,All,Male,All,All,All,170467,174858,37385,0.2193
2021,Overall,Mississippi,All,American Indian/Alaska Native,All,All,All,All,574,567,142,0.2474
2021,Overall,Mississippi,All,Asian/Pacific Islander,All,All,All,All,1961,2107,319,0.1627
2021,Overall,Mississippi,All,Black/African American,All,All,All,All,96456,95589,23185,0.2404
2021,Overall,Mississippi,All,Hispanic,All,All,All,All,2511,2679,620,0.2469
2021,Overall,Mississippi,All,Non-Hispanic White,All,All,All,All,288622,288526,71631,0.2482
2021,Overall,Mississippi,All,Other/Unknown,All,All,All,All,,,,
2021,Overall,Mississippi,Medicare & Medicaid,All,All,All,All,All,98412,92414,28837,0.293
2021,Overall,Mississippi,Medicare Only,All,All,All,All,All,295867,301348,68008,0.2299
2021,Overall,Missouri,All,All,All,Aged,All,All,510031,521823,95282,0.1868
2021,Overall,Missouri,All,All,All,All,0-64,All,87816,90053,33381,0.3801
2021,Overall,Missouri,All,All,All,All,65-74,All,275637,286639,50534,0.1833
2021,Overall,Missouri,All,All,All,All,75-84,All,166038,168322,31297,0.1885
2021,Overall,Missouri,All,All,All,All,85 and over,All,71774,69855,14674,0.2044
2021,Overall,Missouri,All,All,All,All,All,All,601265,614868,129886,0.216
2021,Overall,Missouri,All,All,All,All,All,Rural,220365,228345,42465,0.1927
2021,Overall,Missouri,All,All,All,All,All,Unknown,,,,
2021,Overall,Missouri,All,All,All,All,All,Urban,380847,386434,87409,0.2295
2021,Overall,Missouri,All,All,All,Disabled,All,All,83781,86585,31845,0.3801
2021,Overall,Missouri,All,All,All,ESRD,All,All,7453,6460,2759,0.3702
2021,Overall,Missouri,All,All,Female,All,All,All,336457,335392,77763,0.2311
2021,Overall,Missouri,All,All,Male,All,All,All,264808,279475,52123,0.1968
2021,Overall,Missouri,All,American Indian/Alaska Native,All,All,All,All,879,881,263,0.2992
2021,Overall,Missouri,All,Asian/Pacific Islander,All,All,All,All,4495,4913,832,0.1851
2021,Overall,Missouri,All,Black/African American,All,All,All,All,36853,37964,10445,0.2834
2021,Overall,Missouri,All,Hispanic,All,All,All,All,6465,6964,1531,0.2368
2021,Overall,Missouri,All,Non-Hispanic White,All,All,All,All,540277,551264,114095,0.2112
2021,Overall,Missouri,All,Other/Unknown,All,All,All,All,,,,
2021,Overall,Missouri,Medicare & Medicaid,All,All,All,All,All,100247,94214,37065,0.3697
2021,Overall,Missouri,Medicare Only,All,All,All,All,All,501018,520654,92821,0.1853
2021,Overall,Montana,All,All,All,Aged,All,All,144309,152335,26910,0.1865
2021,Overall,Montana,All,All,All,All,0-64,All,15904,17324,5845,0.3675
2021,Overall,Montana,All,All,All,All,65-74,All,84129,90550,15424,0.1833
2021,Overall,Montana,All,All,All,All,75-84,All,43580,45273,8552,0.1962
2021,Overall,Montana,All,All,All,All,85 and over,All,17056,16928,3081,0.1806
2021,Overall,Montana,All,All,All,All,All,All,160669,170075,32902,0.2048
2021,Overall,Montana,All,All,All,All,All,Rural,108731,115837,22328,0.2054
2021,Overall,Montana,All,All,All,All,All,Unknown,,,,
2021,Overall,Montana,All,All,All,All,All,Urban,51926,54219,10572,0.2036
2021,Overall,Montana,All,All,All,Disabled,All,All,15397,16874,5674,0.3685
2021,Overall,Montana,All,All,All,ESRD,All,All,963,867,318,0.3302
2021,Overall,Montana,All,All,Female,All,All,All,86540,88509,18970,0.2192
2021,Overall,Montana,All,All,Male,All,All,All,74129,81566,13932,0.1879
2021,Overall,Montana,All,American Indian/Alaska Native,All,All,All,All,5375,5596,1169,0.2175
2021,Overall,Montana,All,Asian/Pacific Islander,All,All,All,All,664,736,128,0.1928
2021,Overall,Montana,All,Black/African American,All,All,All,All,326,369,80,0.2454
2021,Overall,Montana,All,Hispanic,All,All,All,All,1844,2004,421,0.2283
2021,Overall,Montana,All,Non-Hispanic White,All,All,All,All,147792,156338,30141,0.2039
2021,Overall,Montana,All,Other/Unknown,All,All,All,All,,,,
2021,Overall,Montana,Medicare & Medicaid,All,All,All,All,All,23659,24111,7448,0.3148
2021,Overall,Montana,Medicare Only,All,All,All,All,All,137010,145964,25454,0.1858
2021,Overall,National,All,All,All,Aged,All,All,26130316,26901660,8411312,0.3219
2021,Overall,National,All,All,All,All,0-64,All,3642908,3774493,1744172,0.4788
2021,Overall,National,All,All,All,All,65-74,All,14086279,14705282,4420049,0.3138
2021,Overall,National,All,All,All,All,75-84,All,8521615,8712725,2842561,0.3336
2021,Overall,National,All,All,All,All,85 and over,All,3716622,3650201,1242988,0.3344
2021,Overall,National,All,All,All,All,All,All,29967424,30842701,10249770,0.342
2021,Overall,National,All,All,All,All,All,Rural,6891337,7092920,1899837,0.2757
2021,Overall,National,All,All,All,All,All,Unknown,,,,
2021,Overall,National,All,All,All,All,All,Urban,23009096,23632007,8334190,0.3622
2021,Overall,National,All,All,All,Disabled,All,All,3455755,3614301,1656966,0.4795
2021,Overall,National,All,All,All,ESRD,All,All,381353,326740,181492,0.4759
2021,Overall,National,All,All,Female,All,All,All,16765238,16864370,6065028,0.3618
